[ 2014-07-05T06:41:21+08:00 ] 101.226.73.30 /
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000017s ]
INFO: [ app_init ] --END-- [ RunTime:0.000305s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000345s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000406s ]
SQL: SHOW COLUMNS FROM `auction` [ RunTime:0.007897s ]
SQL: SHOW COLUMNS FROM `iteminfo` [ RunTime:0.000613s ]
SQL: SELECT MAX(time) AS tp_max FROM `auction` LIMIT 1   [ RunTime:0.000072s ]
SQL: SELECT * FROM `auction` WHERE ( `time` >= '1404260234' ) AND ( `group` = 1 ) ORDER BY item LIMIT 400   [ RunTime:0.000364s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=647 )  [ RunTime:0.000074s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=647 )  [ RunTime:0.000064s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=754 )  [ RunTime:0.000066s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=754 )  [ RunTime:0.000061s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000070s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000080s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000060s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000058s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000060s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000088s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000061s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000064s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000065s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000058s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000066s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000290s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000491s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000273s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000370s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000058s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000266s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000346s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000471s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000276s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000331s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000278s ]
SQL: SELECT * FROM `iteminfo` WHERE ( item=765 )  [ RunTime:0.000262s ]
